"season","week","offense_team","games_played","total_plays","pass_plays","run_plays","pass_rate","avg_yards_per_play","avg_yards_per_pass","avg_yards_per_run","avg_epa_per_play","avg_epa_pass","avg_epa_run","success_rate","explosive_play_rate","stuff_rate","sack_rate","turnovers_lost","turnover_rate","touchdowns","third_down_attempts","third_down_conversions","third_down_rate","red_zone_plays","red_zone_tds","red_zone_td_rate","two_min_plays","two_min_epa","plays_per_game","seconds_per_play","roll3_epa","roll3_success_rate","roll3_explosive_rate","roll3_third_down","roll3_red_zone_td","roll3_pace","composite_epa","epa_rank","pass_epa_rank","run_epa_rank","success_rank","third_down_rank","red_zone_rank"
2025,9,"KC",1,57,37,20,0.649122807017544,5.3859649122807,6.16216216216216,3.95,0.0720240201235004,0.010017114668104,0.186736795215984,0.421052631578947,0.140350877192982,0.456140350877193,0.0810810810810811,1,0.0175438596491228,2,13,3,0.230769230769231,12,2,0.166666666666667,10,0.155287176763944,57,NA,0.182482482695815,0.484164036860622,0.117896732999502,0.439356939356939,0.225490196078431,63.6666666666667,0.0807049868872559,11,17,8,19,23,18
2025,9,"LA",1,72,33,39,0.458333333333333,6.02777777777778,7.84848484848485,4.48717948717949,0.280597304873451,0.382963166180288,0.19398003761382,0.569444444444444,0.111111111111111,0.194444444444444,0.0606060606060606,0,0,5,13,7,0.538461538461538,17,4,0.235294117647059,4,-0.22815266109192,72,NA,0.12277557181175,0.49570268720515,0.0950947428779941,0.386894586894587,0.234275528393175,59.6666666666667,0.307369914753701,5,6,7,3,8.5,12
2025,9,"LAC",1,63,35,28,0.555555555555556,5.44444444444444,6.05714285714286,4.67857142857143,0.0621343886562341,0.052389060450353,0.0743160489135854,0.571428571428571,0.0952380952380952,0.285714285714286,0.171428571428571,1,0.0158730158730159,4,13,7,0.538461538461538,10,3,0.3,6,-0.256310286305657,63,NA,0.0871851312175833,0.512393998695369,0.0980232275558625,0.558275058275058,0.225490196078431,68,0.061159855835646,12,13,12,2,8.5,6
2025,9,"LV",1,59,40,19,0.677966101694915,5.32203389830508,6.425,3,0.0874788453726017,0.202117480474773,-0.153865649579338,0.508474576271186,0.0847457627118644,0.322033898305085,0.05,1,0.0169491525423729,4,10,7,0.7,12,3,0.25,13,0.81413947319268,59,NA,-0.260634052008949,0.346011441566286,0.0471165120989233,0.387179487179487,NA,47.3333333333333,0.0597242284531287,13,8,22,8,1,9.5
2025,9,"MIA",1,59,39,20,0.661016949152542,5.6271186440678,6.28205128205128,4.35,-0.145043890100295,0.0259750193902351,-0.47853076360683,0.406779661016949,0.101694915254237,0.322033898305085,0.0512820512820513,2,0.0338983050847458,0,12,2,0.166666666666667,6,0,0,9,-0.493658694959272,59,NA,-0.164046799790308,0.378283278818515,0.100300870638415,0.247863247863248,0.0588235294117647,59.3333333333333,-0.175827293808591,26,15,27,21,26,26.5
2025,9,"MIN",1,52,28,24,0.538461538461538,4.69230769230769,3.92857142857143,5.58333333333333,-0.1022096670818,-0.35860993119191,0.196923974379994,0.384615384615385,0.115384615384615,0.403846153846154,0.178571428571429,1,0.0192307692307692,3,11,4,0.363636363636364,11,3,0.272727272727273,7,-0.702638704753814,52,NA,-0.191826847659149,0.394762684124386,0.0917075831969449,0.367676767676768,0.190909090909091,54.6666666666667,-0.136396368963148,23,28,6,23,20,7
2025,9,"NE",1,65,35,30,0.538461538461538,5.13846153846154,6.31428571428571,3.76666666666667,0.0134193950303018,0.0121064813835635,0.0149511276181632,0.446153846153846,0.0769230769230769,0.292307692307692,0.171428571428571,2,0.0307692307692308,3,12,8,0.666666666666667,12,3,0.25,8,-0.735740097406961,65,NA,0.11221385444526,0.468478216653785,0.133961138456115,0.461111111111111,0.188383838383838,62.6666666666667,0.0132443398774034,16,16,14,17,2,9.5
2025,9,"NO",1,39,25,14,0.641025641025641,5.74358974358974,6.68,4.07142857142857,-0.3207671691377,-0.0258453742600977,-0.847413231419133,0.307692307692308,0.102564102564103,0.282051282051282,0.04,2,0.0512820512820513,1,9,2,0.222222222222222,6,1,0.166666666666667,5,1.10948484977707,39,NA,-0.374268729244006,0.359665551839465,0.065685618729097,0.351851851851852,0.166666666666667,52.6666666666667,-0.354472517123712,28,18,28,27,24,18
2025,9,"NYG",1,54,35,19,0.648148148148148,5.03703703703704,5.11428571428571,4.89473684210526,0.133942834008599,0.0488648902669842,0.290665361953679,0.481481481481481,0.0925925925925926,0.259259259259259,0.0571428571428571,0,0,3,12,5,0.416666666666667,6,2,0.333333333333333,8,0.477531122787551,54,NA,0.093794649755795,0.407225853304285,0.0811092955700799,0.396825396825397,0.277777777777778,56.6666666666667,0.145585078941662,8,14,4,15,16.5,4
2025,9,"PIT",1,58,37,21,0.637931034482759,3.91379310344828,5.16216216216216,1.71428571428571,-0.136393066126675,-0.0928738078680369,-0.213069854487133,0.396551724137931,0,0.362068965517241,0.0540540540540541,1,0.0172413793103448,3,10,3,0.3,18,3,0.166666666666667,8,0.097711306696518,58,NA,0.0334117442778367,0.433353498689252,0.0724496426250812,0.366666666666667,0.22979797979798,56.3333333333333,-0.140952226515675,24,21,23,22,21,18
2025,9,"SEA",1,47,24,23,0.51063829787234,8.65957446808511,13.75,3.34782608695652,0.429083815771907,0.935330628586833,-0.0991737280349733,0.595744680851064,0.191489361702128,0.191489361702128,0,1,0.0212765957446809,5,11,7,0.636363636363636,5,2,0.4,3,0.732059038338231,47,NA,0.0701719315240166,0.441914893617021,0.130496453900709,0.297979797979798,0.25,52.3333333333333,0.521528885938111,1,1,19,1,3,2.5
2025,9,"SF",1,58,26,32,0.448275862068966,6.24137931034483,8.5,4.40625,0.323795365989765,0.518873113584067,0.165294696069395,0.517241379310345,0.172413793103448,0.206896551724138,0.0769230769230769,1,0.0172413793103448,4,10,5,0.5,13,4,0.307692307692308,1,-2.16256828489713,58,NA,0.110853425257326,0.467868338557994,0.117832945697239,0.492063492063492,0.308913308913309,54.6666666666667,0.377441746578198,3,3,9,7,12,5
2025,9,"TEN",1,44,25,19,0.568181818181818,4.68181818181818,4.72,4.63157894736842,-0.177239241755991,-0.0677076275402214,-0.321359786776742,0.363636363636364,0.159090909090909,0.386363636363636,0.16,0,0,0,9,1,0.111111111111111,6,0,0,2,-0.0490477073035436,44,NA,-0.182964474289578,0.394830659536542,0.101455733808675,0.27037037037037,NA,53.6666666666667,-0.169168491234829,25,19,25,24,27,26.5
2025,9,"WAS",1,61,25,36,0.409836065573771,4.70491803278689,5.2,4.36111111111111,-0.0435087040341536,-0.11058817839832,0.00307426427429568,0.491803278688525,0.0655737704918033,0.229508196721311,0.16,1,0.0163934426229508,2,13,6,0.461538461538462,10,2,0.2,8,0.268615444270836,61,NA,-0.149245049731405,0.444046471047435,0.0797477460929727,0.494123931623932,0.261111111111111,58.3333333333333,-0.065123201329274,20,22,16,13,13,15.5
